ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Del Potro J.M.,Cipolla F.,21,112,1445,483,6,1,6,4,6,3,,,,,3,0,Completed,1.01,13,1.02,12,1.02,11,1.02,26,1.03,11,1.04,35,1.02,15.16
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Mannarino A.,Niland C.,55,181,923,298,4,6,6,4,7,6,4,6,6,4,3,2,Completed,1.28,3.5,1.35,3,1.33,3.25,1.3,3.88,1.29,3.25,1.36,3.88,1.3,3.36
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Simon G.,Roger-Vasselin E.,16,145,1745,393,4,6,6,4,6,3,7,6,,,3,1,Completed,1.33,3.25,1.35,3,1.33,3.25,1.36,3.46,1.36,2.88,1.39,3.48,1.34,3.15
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Chela J.I.,Matosevic M.,20,150,1475,375,6,4,6,4,6,7,6,2,,,3,1,Completed,2.2,1.61,2.08,1.7,2,1.73,2.19,1.76,2,1.73,2.25,1.8,2.09,1.7
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Lu Y.H.,Robredo T.,57,31,900,1235,6,4,6,4,6,1,,,,,3,0,Completed,1.61,2.2,1.6,2.25,1.67,2.1,1.71,2.27,1.62,2.2,1.73,2.38,1.63,2.21
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Youzhny M.,Monaco J.,17,43,1740,1025,4,6,6,2,6,2,4,6,6,4,3,2,Completed,1.25,3.75,1.29,3.4,1.33,3.25,1.3,3.91,1.29,3.25,1.33,4,1.28,3.52
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Hanescu V.,Pospisil J.,63,133,805,425,6,4,6,3,6,2,,,,,3,0,Completed,1.11,6,1.16,4.75,1.17,4.5,1.16,6.3,1.17,4.5,1.2,6.3,1.14,5.26
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Tomic B.,Davydenko N.,158,27,357,1330,7,5,6,3,7,5,,,,,3,0,Completed,1.66,2.1,1.6,2.25,1.62,2.2,1.69,2.31,1.62,2.2,1.7,2.38,1.61,2.24
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Ljubicic I.,Cilic M.,33,26,1210,1345,7,6,3,6,6,3,6,4,,,3,1,Completed,2.25,1.57,2.15,1.65,2,1.73,2.23,1.74,2.38,1.57,2.38,1.75,2.15,1.67
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Mayer F.,Evans D.,18,301,1600,149,7,6,7,6,3,6,6,4,,,3,1,Completed,1.03,11,1.05,8.5,1.05,8.5,1.06,12.25,1.05,8,1.08,12.25,1.05,9.54
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Troicki V.,Gonzalez M.,12,86,1930,586,3,6,6,0,7,6,6,3,,,3,1,Completed,1.02,12,1.04,9.5,1.05,8.5,1.04,16,1.05,8,1.05,18.1,1.04,11.22
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Kukushkin M.,3,61,9230,852,7,6,6,4,6,2,,,,,3,0,Completed,,34,1.01,12.5,1.01,21,1.01,61,1.01,21,1.01,71.37,1.01,26.37
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Baghdatis M.,Blake J.,30,102,1295,509,6,4,6,2,6,7,4,6,6,4,3,2,Completed,1.16,4.5,1.25,3.75,1.25,3.75,1.2,5.23,1.25,3.5,1.26,5.23,1.22,4.14
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Malisse X.,Zverev M.,42,103,1035,508,6,2,6,3,6,2,,,,,3,0,Completed,1.1,6.5,1.12,5.75,1.14,5,1.13,7.45,1.13,5.5,1.15,7.74,1.11,6.16
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Seppi A.,Montanes A.,38,34,1165,1200,6,4,6,4,7,5,,,,,3,0,Completed,1.33,3.25,1.4,2.8,1.4,2.75,1.36,3.43,1.4,2.75,1.45,3.43,1.37,3.01
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,De Voest R.,Ramirez-Hidalgo R.,147,121,385,459,6,2,6,3,6,2,,,,,3,0,Completed,1.11,6,1.15,5,1.17,4.5,1.14,6.87,1.14,5,1.17,6.94,1.13,5.76
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Rochus O.,De Schepper K.,73,234,643,212,6,7,3,6,6,3,6,1,6,4,3,2,Completed,1.33,3.25,1.35,3,1.36,3,1.38,3.33,1.29,3.25,1.4,3.6,1.36,3.06
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Mello R.,Dancevic F.,89,164,574,343,3,6,3,6,6,4,7,6,6,2,3,2,Completed,5,1.14,4.5,1.18,4.5,1.17,5.61,1.18,4,1.2,5.81,1.2,4.81,1.17
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Ferrer D.,Paire B.,6,115,4150,475,6,4,6,4,6,4,,,,,3,0,Completed,1.02,12,1.05,8.5,1.06,8,1.03,17.5,1.05,8,1.07,17.5,1.04,11.29
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Nalbandian D.,Reister J.,23,135,1425,417,7,5,6,2,6,3,,,,,3,0,Completed,1.07,7.5,1.11,6,1.11,6,1.1,8.7,1.1,6,1.11,10.16,1.09,7.22
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Andreev I.,Gabashvili T.,79,129,630,441,6,4,7,6,6,7,4,6,6,3,3,2,Completed,1.44,2.62,1.5,2.5,1.53,2.38,1.5,2.8,1.53,2.38,1.53,2.8,1.47,2.6
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Gonzalez F.,Dolgopolov O.,478,24,65,1405,6,3,6,7,7,6,6,4,,,3,1,Completed,3.75,1.25,3.3,1.3,3.75,1.25,3.73,1.32,3.5,1.25,4,1.33,3.59,1.27
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Hewitt L.,Nishikori K.,130,52,440,935,6,1,7,6,6,7,6,3,,,3,1,Completed,1.53,2.37,1.7,2.09,1.67,2.1,1.68,2.33,1.67,2.1,1.75,2.38,1.66,2.16
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Soderling R.,Petzschner P.,5,67,4595,745,6,4,6,4,2,6,7,6,,,3,1,Completed,1.22,4,1.28,3.5,1.22,4,1.2,5.27,1.22,4,1.28,5.5,1.22,4.17
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Djokovic N.,Chardy J.,2,54,12005,930,6,4,6,1,6,1,,,,,3,0,Completed,1.01,15,1.02,12,1.02,11,1.01,38.5,1.01,13,1.02,38.5,1.01,17.73
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Llodra M.,Ward J.,35,192,1195,279,6,3,7,6,6,3,,,,,3,0,Completed,1.33,3.25,1.4,2.8,1.36,3,1.45,3,1.36,2.88,1.45,3.36,1.37,3
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Almagro N.,Nieminen J.,15,51,1875,936,6,7,6,3,6,4,6,4,,,3,1,Completed,1.57,2.25,1.55,2.35,1.62,2.2,1.7,2.29,1.57,2.25,1.7,2.4,1.6,2.27
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Melzer J.,Falla A.,11,88,2175,577,3,6,7,6,6,2,6,2,,,3,1,Completed,1.36,3,1.3,3.3,1.3,3.4,1.43,3.1,1.29,3.25,1.44,3.5,1.34,3.14
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Harrison R.,Dodig I.,122,37,458,1169,7,6,6,0,7,5,,,,,3,0,Completed,2.87,1.38,2.8,1.4,2.75,1.4,2.92,1.47,2.88,1.36,3,1.47,2.82,1.4
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Isner J.,Mahut N.,47,94,990,559,7,6,6,2,7,6,,,,,3,0,Completed,1.44,2.62,1.45,2.65,1.5,2.5,1.54,2.66,1.5,2.63,1.54,2.75,1.47,2.58
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Tsonga J.W.,Soeda G.,19,131,1585,434,6,3,7,6,6,2,,,,,3,0,Completed,1.01,15,1.03,10,1.02,11,1.03,20,1.03,10,1.03,27.1,1.02,14.82
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Haider-Maurer A.,Serra F.,78,126,631,446,7,6,6,3,6,3,,,,,3,0,Completed,1.66,2.1,1.75,2,1.73,2,1.85,2.06,1.73,2,1.87,2.1,1.76,2
36,London,Wimbledon,21/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Devvarman S.,Gremelmayr D.,68,101,734,524,6,4,4,2,,,,,,,1,0,Retired,1.4,2.75,1.4,2.8,1.44,2.63,1.43,3.08,1.44,2.63,1.5,3.08,1.42,2.76
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Anderson K.,Marchenko I.,36,114,1185,478,6,7,7,6,6,4,4,6,6,1,3,2,Completed,1.12,5.5,1.2,4.25,1.2,4.33,1.19,5.54,1.18,4.33,1.22,5.54,1.17,4.73
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Dimitrov G.,Stebe C.M.,62,208,818,255,7,5,7,5,7,6,,,,,3,0,Completed,1.36,3,1.4,2.8,1.4,2.75,1.36,3.44,1.4,2.75,1.45,3.44,1.38,2.94
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,1st Round,5,Tursunov D.,Gulbis E.,53,75,934,635,6,3,3,6,7,6,7,6,,,3,1,Completed,1.33,3.25,1.33,3.15,1.36,3,1.36,3.44,1.36,3,1.38,3.44,1.34,3.15
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Berdych T.,Benneteau J.,7,77,3490,633,6,1,6,4,6,2,,,,,3,0,Completed,1.1,6.5,1.1,6.5,1.13,5.5,1.14,6.69,1.13,6,1.15,7,1.11,5.91
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Fish M.,Istomin D.,9,65,2335,770,7,6,6,4,6,4,,,,,3,0,Completed,1.25,3.75,1.25,3.65,1.29,3.5,1.31,3.87,1.25,3.75,1.31,4.1,1.26,3.7
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Gasquet R.,Kunitsyn I.,13,66,1925,746,6,1,6,4,6,4,,,,,3,0,Completed,1.08,7,1.1,6.5,1.13,5.5,1.12,7.38,1.13,6,1.15,7.55,1.11,6.27
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Bolelli S.,Wawrinka S.,116,14,470,1900,7,6,6,3,7,6,,,,,3,0,Completed,6,1.11,5,1.15,4.5,1.17,5.68,1.18,5,1.14,6.4,1.2,5.12,1.16
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Nadal R.,Sweeting R.,1,69,12070,726,6,3,6,2,6,4,,,,,3,0,Completed,1.002,34,1.01,15,1.01,21,1.01,71,1.01,23,1.01,71,1.01,24.63
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Bogomolov A.,Chela J.I.,72,20,661,1475,6,0,6,3,6,4,,,,,3,0,Completed,2,1.72,1.87,1.87,2,1.73,1.85,2.06,2.1,1.67,2.15,2.06,1.95,1.8
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Kubot L.,Karlovic I.,93,144,563,397,7,6,6,3,6,3,,,,,3,0,Completed,3.25,1.33,3,1.35,3,1.36,3.39,1.38,2.75,1.4,3.41,1.4,3.08,1.35
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Lopez F.,Schuettler R.,44,113,1020,481,7,6,6,7,6,2,6,2,,,3,1,Completed,1.28,3.5,1.25,3.75,1.29,3.5,1.33,3.64,1.29,3.5,1.35,3.9,1.28,3.54
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Murray A.,Kamke T.,4,83,6855,603,6,3,6,3,7,5,,,,,3,0,Completed,1.01,15,1.01,13,1.02,11,1.02,31,1.02,11,1.03,37,1.01,16.67
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Haase R.,Verdasco F.,58,22,879,1425,6,3,6,4,4,6,6,2,,,3,1,Completed,2.62,1.44,2.35,1.55,2.5,1.5,2.66,1.54,2.6,1.44,2.66,1.58,2.5,1.51
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Monfils G.,Zemlja G.,8,157,2780,361,4,6,6,3,6,3,7,6,,,3,1,Completed,1.04,10,1.07,7.5,1.07,7.5,1.06,12.5,1.08,6.5,1.1,13.15,1.06,8.88
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Muller G.,Raonic M.,92,25,566,1354,2,3,,,,,,,,,0,0,Retired,3.5,1.28,3.15,1.33,3.25,1.33,3.11,1.42,3,1.36,3.6,1.42,3.18,1.33
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Simon G.,Sela D.,16,84,1745,603,7,6,6,4,7,5,,,,,3,0,Completed,1.5,2.5,1.55,2.35,1.5,2.5,1.59,2.52,1.53,2.38,1.6,2.6,1.53,2.43
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Ljubicic I.,Stakhovsky S.,33,46,1210,995,6,4,6,4,6,2,,,,,3,0,Completed,1.5,2.5,1.5,2.5,1.44,2.63,1.58,2.55,1.5,2.5,1.6,2.7,1.51,2.49
36,London,Wimbledon,22/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Roddick A.,Hanescu V.,10,63,2200,805,6,4,6,3,6,4,,,,,3,0,Completed,1.05,9,1.06,8,1.08,7,1.06,11.75,1.05,8,1.1,11.75,1.06,8.67
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Beck K.,Garcia-Lopez G.,156,41,363,1120,7,6,6,4,3,6,6,4,,,3,1,Completed,2.62,1.44,2.5,1.5,2.63,1.44,2.68,1.53,2.5,1.5,2.78,1.57,2.52,1.5
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Soderling R.,Hewitt L.,5,130,4595,440,6,7,3,6,7,5,6,4,6,4,3,2,Completed,1.28,3.5,1.3,3.3,1.3,3.4,1.39,3.3,1.29,3.25,1.4,3.7,1.31,3.3
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Djokovic N.,Anderson K.,2,36,12005,1185,6,3,6,4,6,2,,,,,3,0,Completed,1.01,15,1.01,15,1.02,11,1.01,36,1.02,10,1.02,41,1.01,17.73
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Nalbandian D.,Haider-Maurer A.,23,78,1425,631,6,3,3,6,6,4,6,4,,,3,1,Completed,1.1,6.5,1.14,5.5,1.11,6,1.19,5.5,1.1,6,1.2,6.5,1.13,5.58
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Lu Y.H.,Troicki V.,57,12,900,1930,7,6,6,4,6,4,,,,,3,0,Completed,4,1.22,3.75,1.25,3.75,1.25,3.79,1.31,3.5,1.29,4.03,1.31,3.67,1.26
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Llodra M.,Mello R.,35,89,1195,574,6,2,4,6,6,2,6,3,,,3,1,Completed,1.07,7.5,1.1,6.5,1.1,6.5,1.1,8.7,1.1,6,1.12,9.1,1.09,6.93
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Malisse X.,Mayer F.,42,18,1035,1600,1,6,6,3,6,2,6,2,,,3,1,Completed,1.57,2.25,1.6,2.25,1.62,2.2,1.61,2.47,1.57,2.38,1.67,2.47,1.6,2.26
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Baghdatis M.,Seppi A.,30,38,1295,1165,6,4,7,6,7,5,,,,,3,0,Completed,1.8,1.9,1.85,1.9,1.91,1.8,1.93,1.97,1.9,1.9,1.93,2.01,1.84,1.89
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Gonzalez F.,De Voest R.,478,147,65,385,6,4,6,4,6,4,,,,,3,0,Completed,1.36,3,1.35,3,1.36,3,1.43,3.08,1.36,3,1.43,3.31,1.36,3.01
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Del Potro J.M.,Rochus O.,21,73,1445,643,6,7,6,1,6,0,6,4,,,3,1,Completed,1.06,8,1.08,7,1.06,8,1.07,10.25,1.07,8,1.1,10.9,1.07,8.01
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Tsonga J.W.,Dimitrov G.,19,62,1585,818,6,7,6,4,6,4,7,6,,,3,1,Completed,1.11,6,1.12,5.75,1.14,5,1.16,6.3,1.13,5.5,1.16,6.8,1.12,5.74
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Almagro N.,Isner J.,15,47,1875,990,7,6,7,6,6,7,6,3,,,3,1,Completed,2.75,1.4,2.65,1.45,2.63,1.44,2.78,1.51,2.63,1.44,2.85,1.51,2.68,1.44
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Youzhny M.,Devvarman S.,17,68,1740,734,6,2,6,4,6,4,,,,,3,0,Completed,1.28,3.5,1.35,3.05,1.36,3,1.29,3.97,1.29,3.5,1.36,3.97,1.3,3.35
36,London,Wimbledon,23/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Federer R.,Mannarino A.,3,55,9230,923,6,2,6,3,6,2,,,,,3,0,Completed,,21,1.01,15,1.01,17,1.01,46,,34,1.01,68.5,1.01,25.46
36,London,Wimbledon,24/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Ferrer D.,Harrison R.,6,122,4150,458,6,7,6,1,4,6,6,3,6,2,3,2,Completed,1.1,6.5,1.12,5.75,1.13,5.5,1.14,6.8,1.1,7,1.15,7,1.12,5.85
36,London,Wimbledon,24/06/11,Grand Slam,Outdoor,Grass,2nd Round,5,Melzer J.,Tursunov D.,11,53,2175,934,6,3,2,6,7,6,7,6,,,3,1,Completed,2,1.72,1.9,1.85,1.83,1.83,2.02,1.88,2,1.8,2.02,1.92,1.91,1.82
